(-58, 190) 27 1881 248
(-58, 191) 27 1882 249
(-58, 192) 27 1882 249
(-58, 193) 27 1882 249
(-58, 194) 27 1882 249
(-58, 195) 27 1882 249
(-58, 196) 27 1883 249
(-58, 197) 27 1883 249
(-58, 198) 27 1883 249
(-58, 199) 27 1883 249
(-58, 200) 27 1883 249
(-58, 201) 28 1948 257
(-58, 202) 28 1948 257
(-58, 203) 28 1948 257
(-58, 204) 28 1948 257
(-58, 205) 28 1948 257
(-58, 206) 28 1949 257
(-58, 207) 28 1949 257
(-58, 208) 28 1949 257
(-58, 209) 28 1949 257
(-58, 210) 28 1949 257
(-58, 211) 28 1950 258
(-58, 212) 28 1950 258
(-58, 213) 28 1950 258
(-58, 214) 28 1950 258
(-58, 215) 28 1950 258
(-58, 216) 28 1951 258
(-58, 217) 28 1951 258
(-58, 218) 28 1951 258
(-58, 219) 28 1951 258
(-58, 220) 28 1951 258
(-58, 221) 29 2016 266
(-58, 222) 29 2016 266
(-58, 223) 29 2016 266
(-58, 224) 29 2016 266
(-58, 225) 29 2016 266
(-58, 226) 29 2017 266
(-58, 227) 29 2017 266
(-58, 228) 29 2017 266
(-58, 229) 29 2017 266
(-58, 230) 29 2017 266
(-58, 231) 29 2018 267
(-58, 232) 29 2018 267
(-58, 233) 29 2018 267
(-58, 234) 29 2018 267
(-58, 235) 29 2018 267
(-58, 236) 29 2019 267
(-58, 237) 29 2019 267
(-58, 238) 29 2019 267
(-58, 239) 29 2019 267
(-58, 240) 29 2019 267
(-58, 241) 30 2084 275
(-58, 242) 30 2084 275
(-58, 243) 30 2084 275
(-58, 244) 30 2084 275
(-58, 245) 30 2084 275
(-58, 246) 30 2085 275
(-58, 247) 30 2085 275
(-58, 248) 30 2085 275
(-58, 249) 30 2085 275
(-58, 250) 30 2085 275
(-58, 251) 30 2086 276
(-58, 252) 30 2086 276
(-58, 253) 30 2086 276
(-58, 254) 30 2086 276
(-58, 255) 30 2086 276
(-58, 256) 30 2087 276
(-58, 257) 30 2087 276
(-58, 258) 30 2087 276
(-58, 259) 30 2087 276
(-58, 260) 30 2087 276
(-58, 261) 31 2152 284
(-58, 262) 31 2152 284
(-58, 263) 31 2152 284
(-58, 264) 31 2152 284
(-58, 265) 31 2152 284
(-58, 266) 31 2153 284
(-58, 267) 31 2153 284
(-58, 268) 31 2153 284
(-58, 269) 31 2153 284
(-58, 270) 31 2153 284
(-58, 271) 31 2154 285
(-58, 272) 31 2154 285
(-58, 273) 31 2154 285
(-58, 274) 31 2154 285
(-58, 275) 31 2154 285
(-58, 276) 31 2155 285
(-58, 277) 31 2155 285
(-58, 278) 31 2155 285
(-58, 279) 31 2155 285
(-58, 280) 31 2155 285
(-58, 281) 32 2220 293
(-58, 282) 32 2220 293
(-58, 283) 32 2220 293
(-58, 284) 32 2220 293
(-58, 285) 32 2220 293
(-58, 286) 32 2221 293
(-58, 287) 32 2221 293
(-58, 288) 32 2221 293
(-58, 289) 32 2221 293
(-58, 290) 32 2221 293
(-58, 291) 32 2222 294
(-58, 292) 32 2222 294
(-58, 293) 32 2222 294
(-58, 294) 32 2222 294
(-58, 295) 32 2222 294
(-58, 296) 32 2223 294
(-58, 297) 32 2223 294
(-58, 298) 32 2223 294
(-58, 299) 32 2223 294
(-58, 300) 32 2223 294
(-58, 301) 33 2288 302
(-58, 302) 33 2288 302
(-58, 303) 33 2288 302
(-58, 304) 33 2288 302
(-58, 305) 33 2288 302
(-58, 306) 33 2289 302
(-58, 307) 33 2289 302
(-58, 308) 33 2289 302
(-58, 309) 33 2289 302
(-58, 310) 33 2289 302
(-58, 311) 33 2290 303
(-58, 312) 33 2290 303
(-58, 313) 33 2290 303
(-58, 314) 33 2290 303
(-58, 315) 33 2290 303
(-58, 316) 33 2291 303
(-58, 317) 33 2291 303
(-58, 318) 33 2291 303
(-58, 319) 33 2291 303
(-58, 320) 33 2291 303
(-58, 321) 34 2356 311
(-58, 322) 34 2356 311
(-58, 323) 34 2356 311
(-58, 324) 34 2356 311
(-58, 325) 34 2356 311
(-58, 326) 34 2357 311
(-58, 327) 34 2357 311
(-58, 328) 34 2357 311
(-58, 329) 34 2357 311
(-58, 330) 34 2357 311
(-58, 331) 34 2358 312
(-58, 332) 34 2358 312
(-58, 333) 34 2358 312
(-58, 334) 34 2358 312
(-58, 335) 34 2358 312
(-58, 336) 34 2359 312
(-58, 337) 34 2359 312
(-58, 338) 34 2359 312
(-58, 339) 34 2359 312
(-58, 340) 34 2359 312
(-58, 341) 35 2424 320
(-58, 342) 35 2424 320
(-58, 343) 35 2424 320
(-58, 344) 35 2424 320
(-58, 345) 35 2424 320
(-58, 346) 35 2425 320
(-58, 347) 35 2425 320
(-58, 348) 35 2425 320
(-58, 349) 35 2425 320
(-58, 350) 35 2425 320
(-58, 351) 35 2426 321
(-58, 352) 35 2426 321
(-58, 353) 35 2426 321
(-58, 354) 35 2426 321
(-58, 355) 35 2426 321
(-58, 356) 35 2427 321
(-58, 357) 35 2427 321
(-58, 358) 35 2427 321
(-58, 359) 35 2427 321
(-58, 360) 35 2427 321
(-57, 1) 18 1268 167
(-57, 2) 18 1268 167
(-57, 3) 18 1268 167
(-57, 4) 18 1268 167
(-57, 5) 18 1268 167
(-57, 6) 18 1269 167
(-57, 7) 18 1269 167
(-57, 8) 18 1269 167
(-57, 9) 18 1269 167
(-57, 10) 18 1269 167
(-57, 11) 18 1270 168
(-57, 12) 18 1270 168
(-57, 13) 18 1270 168
(-57, 14) 18 1270 168
(-57, 15) 18 1270 168
(-57, 16) 18 1271 168
(-57, 17) 18 1271 168
(-57, 18) 18 1271 168
(-57, 19) 18 1271 168
(-57, 20) 18 1271 168
(-57, 21) 19 1336 176
(-57, 22) 19 1336 176
(-57, 23) 19 1336 176
(-57, 24) 19 1336 176
(-57, 25) 19 1336 176
(-57, 26) 19 1337 176
(-57, 27) 19 1337 176
(-57, 28) 19 1337 176
(-57, 29) 19 1337 176
(-57, 30) 19 1337 176
(-57, 31) 19 1338 177
(-57, 32) 19 1338 177
(-57, 33) 19 1338 177
(-57, 34) 19 1338 177
(-57, 35) 19 1338 177
(-57, 36) 19 1339 177
(-57, 37) 19 1339 177
(-57, 38) 19 1339 177
(-57, 39) 19 1339 177
(-57, 40) 19 1339 177
(-57, 41) 20 1404 185
(-57, 42) 20 1404 185
(-57, 43) 20 1404 185
(-57, 44) 20 1404 185
(-57, 45) 20 1404 185
(-57, 46) 20 1405 185
(-57, 47) 20 1405 185
(-57, 48) 20 1405 185
(-57, 49) 20 1405 185
(-57, 50) 20 1405 185
(-57, 51) 20 1406 186
(-57, 52) 20 1406 186
(-57, 53) 20 1406 186
(-57, 54) 20 1406 186
(-57, 55) 20 1406 186
(-57, 56) 20 1407 186
(-57, 57) 20 1407 186
(-57, 58) 20 1407 186
(-57, 59) 20 1407 186
(-57, 60) 20 1407 186
(-57, 61) 21 1472 194
(-57, 62) 21 1472 194
(-57, 63) 21 1472 194
(-57, 64) 21 1472 194
(-57, 65) 21 1472 194
(-57, 66) 21 1473 194
(-57, 67) 21 1473 194
(-57, 68) 21 1473 194
(-57, 69) 21 1473 194
(-57, 70) 21 1473 194
(-57, 71) 21 1474 195
(-57, 72) 21 1474 195
(-57, 73) 21 1474 195
(-57, 74) 21 1474 195
(-57, 75) 21 1474 195
(-57, 76) 21 1475 195
(-57, 77) 21 1475 195
(-57, 78) 21 1475 195
(-57, 79) 21 1475 195
(-57, 80) 21 1475 195
(-57, 81) 22 1540 203
(-57, 82) 22 1540 203
(-57, 83) 22 1540 203
(-57, 84) 22 1540 203
(-57, 85) 22 1540 203
(-57, 86) 22 1541 203
(-57, 87) 22 1541 203
(-57, 88) 22 1541 203
(-57, 89) 22 1541 203
(-57, 90) 22 1541 203
(-57, 91) 22 1542 204
(-57, 92) 22 1542 204
(-57, 93) 22 1542 204
(-57, 94) 22 1542 204
(-57, 95) 22 1542 204
(-57, 96) 22 1543 204
(-57, 97) 22 1543 204
(-57, 98) 22 1543 204
(-57, 99) 22 1543 204
(-57, 100) 22 1543 204
(-57, 101) 23 1608 212
(-57, 102) 23 1608 212
(-57, 103) 23 1608 212
(-57, 104) 23 1608 212
(-57, 105) 23 1608 212
(-57, 106) 23 1609 212
(-57, 107) 23 1609 212
(-57, 108) 23 1609 212
(-57, 109) 23 1609 212
(-57, 110) 23 1609 212
(-57, 111) 23 1610 213
(-57, 112) 23 1610 213
(-57, 113) 23 1610 213
(-57, 114) 23 1610 213
(-57, 115) 23 1610 213
(-57, 116) 23 1611 213
(-57, 117) 23 1611 213
(-57, 118) 23 1611 213
(-57, 119) 23 1611 213
(-57, 120) 23 1611 213
(-57, 121) 24 1676 221
(-57, 122) 24 1676 221
(-57, 123) 24 1676 221
(-57, 124) 24 1676 221
(-57, 125) 24 1676 221
(-57, 126) 24 1677 221
(-57, 127) 24 1677 221
(-57, 128) 24 1677 221
(-57, 129) 24 1677 221
(-57, 130) 24 1677 221
(-57, 131) 24 1678 222
(-57, 132) 24 1678 222
(-57, 133) 24 1678 222
(-57, 134) 24 1678 222
(-57, 135) 24 1678 222
(-57, 136) 24 1679 222
(-57, 137) 24 1679 222
(-57, 138) 24 1679 222
(-57, 139) 24 1679 222
(-57, 140) 24 1679 222
(-57, 141) 25 1744 230
(-57, 142) 25 1744 230
(-57, 143) 25 1744 230
(-57, 144) 25 1744 230
(-57, 145) 25 1744 230
(-57, 146) 25 1745 230
(-57, 147) 25 1745 230
(-57, 148) 25 1745 230
(-57, 149) 25 1745 230
(-57, 150) 25 1745 230
(-57, 151) 25 1746 231
(-57, 152) 25 1746 231
(-57, 153) 25 1746 231
(-57, 154) 25 1746 231
(-57, 155) 25 1746 231
(-57, 156) 25 1747 231
(-57, 157) 25 1747 231
(-57, 158) 25 1747 231
(-57, 159) 25 1747 231
(-57, 160) 25 1747 231
(-57, 161) 26 1812 239
(-57, 162) 26 1812 239
(-57, 163) 26 1812 239
(-57, 164) 26 1812 239
(-57, 165) 26 1812 239
(-57, 166) 26 1813 239
(-57, 167) 26 1813 239
(-57, 168) 26 1813 239
(-57, 169) 26 1813 239
(-57, 170) 26 1813 239
(-57, 171) 26 1814 240
(-57, 172) 26 1814 240
(-57, 173) 26 1814 240
(-57, 174) 26 1814 240
(-57, 175) 26 1814 240
(-57, 176) 26 1815 240
(-57, 177) 26 1815 240
(-57, 178) 26 1815 240
(-57, 179) 26 1815 240
(-57, 180) 26 1815 240
(-57, 181) 27 1880 248
(-57, 182) 27 1880 248
(-57, 183) 27 1880 248
(-57, 184) 27 1880 248
(-57, 185) 27 1880 248
(-57, 186) 27 1881 248
(-57, 187) 27 1881 248
(-57, 188) 27 1881 248
(-57, 189) 27 1881 248
(-57, 190) 27 1881 248
(-57, 191) 27 1882 249
(-57, 192) 27 1882 249
(-57, 193) 27 1882 249
(-57, 194) 27 1882 249
(-57, 195) 27 1882 249
(-57, 196) 27 1883 249
(-57, 197) 27 1883 249
(-57, 198) 27 1883 249
(-57, 199) 27 1883 249
(-57, 200) 27 1883 249
(-57, 201) 28 1948 257
(-57, 202) 28 1948 257
(-57, 203) 28 1948 257
(-57, 204) 28 1948 257
(-57, 205) 28 1948 257
(-57, 206) 28 1949 257
(-57, 207) 28 1949 257
(-57, 208) 28 1949 257
(-57, 209) 28 1949 257
(-57, 210) 28 1949 257
(-57, 211) 28 1950 258
(-57, 212) 28 1950 258
(-57, 213) 28 1950 258
(-57, 214) 28 1950 258
(-57, 215) 28 1950 258
(-57, 216) 28 1951 258
(-57, 217) 28 1951 258
(-57, 218) 28 1951 258
(-57, 219) 28 1951 258
(-57, 220) 28 1951 258
(-57, 221) 29 2016 266
(-57, 222) 29 2016 266
(-57, 223) 29 2016 266
(-57, 224) 29 2016 266
(-57, 225) 29 2016 266
(-57, 226) 29 2017 266
(-57, 227) 29 2017 266
(-57, 228) 29 2017 266
(-57, 229) 29 2017 266
(-57, 230) 29 2017 266
(-57, 231) 29 2018 267
(-57, 232) 29 2018 267
(-57, 233) 29 2018 267
(-57, 234) 29 2018 267
(-57, 235) 29 2018 267
(-57, 236) 29 2019 267
(-57, 237) 29 2019 267
(-57, 238) 29 2019 267
(-57, 239) 29 2019 267
(-57, 240) 29 2019 267
(-57, 241) 30 2084 275
(-57, 242) 30 2084 275
(-57, 243) 30 2084 275
(-57, 244) 30 2084 275
(-57, 245) 30 2084 275
(-57, 246) 30 2085 275
(-57, 247) 30 2085 275
(-57, 248) 30 2085 275
(-57, 249) 30 2085 275
(-57, 250) 30 2085 275
(-57, 251) 30 2086 276
(-57, 252) 30 2086 276
(-57, 253) 30 2086 276
(-57, 254) 30 2086 276
(-57, 255) 30 2086 276
(-57, 256) 30 2087 276
(-57, 257) 30 2087 276
(-57, 258) 30 2087 276
(-57, 259) 30 2087 276
(-57, 260) 30 2087 276
(-57, 261) 31 2152 284
(-57, 262) 31 2152 284
(-57, 263) 31 2152 284
(-57, 264) 31 2152 284
(-57, 265) 31 2152 284
(-57, 266) 31 2153 284
(-57, 267) 31 2153 284
(-57, 268) 31 2153 284
(-57, 269) 31 2153 284
(-57, 270) 31 2153 284
(-57, 271) 31 2154 285
(-57, 272) 31 2154 285
(-57, 273) 31 2154 285
(-57, 274) 31 2154 285
(-57, 275) 31 2154 285
(-57, 276) 31 2155 285
(-57, 277) 31 2155 285
(-57, 278) 31 2155 285
(-57, 279) 31 2155 285
(-57, 280) 31 2155 285
(-57, 281) 32 2220 293
(-57, 282) 32 2220 293
(-57, 283) 32 2220 293
(-57, 284) 32 2220 293
(-57, 285) 32 2220 293
(-57, 286) 32 2221 293
(-57, 287) 32 2221 293
(-57, 288) 32 2221 293
(-57, 289) 32 2221 293
(-57, 290) 32 2221 293
(-57, 291) 32 2222 294
(-57, 292) 32 2222 294
(-57, 293) 32 2222 294
(-57, 294) 32 2222 294
(-57, 295) 32 2222 294
(-57, 296) 32 2223 294
(-57, 297) 32 2223 294
(-57, 298) 32 2223 294
(-57, 299) 32 2223 294
(-57, 300) 32 2223 294
(-57, 301) 33 2288 302
(-57, 302) 33 2288 302
(-57, 303) 33 2288 302
(-57, 304) 33 2288 302
(-57, 305) 33 2288 302
(-57, 306) 33 2289 302
(-57, 307) 33 2289 302
(-57, 308) 33 2289 302
(-57, 309) 33 2289 302
(-57, 310) 33 2289 302
(-57, 311) 33 2290 303
(-57, 312) 33 2290 303
(-57, 313) 33 2290 303
(-57, 314) 33 2290 303
(-57, 315) 33 2290 303
(-57, 316) 33 2291 303
(-57, 317) 33 2291 303
(-57, 318) 33 2291 303
(-57, 319) 33 2291 303
(-57, 320) 33 2291 303
(-57, 321) 34 2356 311
(-57, 322) 34 2356 311
(-57, 323) 34 2356 311
(-57, 324) 34 2356 311
(-57, 325) 34 2356 311
(-57, 326) 34 2357 311
(-57, 327) 34 2357 311
(-57, 328) 34 2357 311
(-57, 329) 34 2357 311
(-57, 330) 34 2357 311
(-57, 331) 34 2358 312
(-57, 332) 34 2358 312
(-57, 333) 34 2358 312
(-57, 334) 34 2358 312
(-57, 335) 34 2358 312
(-57, 336) 34 2359 312
(-57, 337) 34 2359 312
(-57, 338) 34 2359 312
(-57, 339) 34 2359 312
(-57, 340) 34 2359 312
(-57, 341) 35 2424 320
(-57, 342) 35 2424 320
(-57, 343) 35 2424 320
(-57, 344) 35 2424 320
(-57, 345) 35 2424 320
(-57, 346) 35 2425 320
(-57, 347) 35 2425 320
(-57, 348) 35 2425 320
(-57, 349) 35 2425 320
(-57, 350) 35 2425 320
(-57, 351) 35 2426 321
(-57, 352) 35 2426 321
(-57, 353) 35 2426 321
(-57, 354) 35 2426 321
(-57, 355) 35 2426 321
(-57, 356) 35 2427 321
(-57, 357) 35 2427 321
(-57, 358) 35 2427 321
(-57, 359) 35 2427 321
(-57, 360) 35 2427 321
(-56, 1) 18 1268 167
(-56, 2) 18 1268 167
(-56, 3) 18 1268 167
(-56, 4) 18 1268 167
(-56, 5) 18 1268 167
(-56, 6) 18 1269 167
(-56, 7) 18 1269 167
(-56, 8) 18 1269 167
(-56, 9) 18 1269 167
(-56, 10) 18 1269 167
(-56, 11) 18 1270 168
(-56, 12) 18 1270 168
(-56, 13) 18 1270 168
(-56, 14) 18 1270 168
(-56, 15) 18 1270 168
(-56, 16) 18 1271 168
(-56, 17) 18 1271 168
(-56, 18) 18 1271 168
(-56, 19) 18 1271 168
(-56, 20) 18 1271 168
(-56, 21) 19 1336 176
(-56, 22) 19 1336 176
(-56, 23) 19 1336 176
(-56, 24) 19 1336 176
(-56, 25) 19 1336 176
(-56, 26) 19 1337 176
(-56, 27) 19 1337 176
(-56, 28) 19 1337 176
(-56, 29) 19 1337 176
(-56, 30) 19 1337 176
(-56, 31) 19 1338 177
(-56, 32) 19 1338 177
(-56, 33) 19 1338 177
(-56, 34) 19 1338 177
(-56, 35) 19 1338 177
(-56, 36) 19 1339 177
(-56, 37) 19 1339 177
(-56, 38) 19 1339 177
(-56, 39) 19 1339 177
(-56, 40) 19 1339 177
(-56, 41) 20 1404 185
(-56, 42) 20 1404 185
(-56, 43) 20 1404 185
(-56, 44) 20 1404 185
(-56, 45) 20 1404 185
(-56, 46) 20 1405 185
(-56, 47) 20 1405 185
(-56, 48) 20 1405 185
(-56, 49) 20 1405 185
(-56, 50) 20 1405 185
(-56, 51) 20 1406 186
(-56, 52) 20 1406 186
(-56, 53) 20 1406 186
(-56, 54) 20 1406 186
(-56, 55) 20 1406 186
(-56, 56) 20 1407 186
(-56, 57) 20 1407 186
(-56, 58) 20 1407 186
(-56, 59) 20 1407 186
(-56, 60) 20 1407 186
(-56, 61) 21 1472 194
(-56, 62) 21 1472 194
(-56, 63) 21 1472 194
(-56, 64) 21 1472 194
(-56, 65) 21 1472 194
(-56, 66) 21 1473 194
(-56, 67) 21 1473 194
(-56, 68) 21 1473 194
(-56, 69) 21 1473 194
(-56, 70) 21 1473 194
(-56, 71) 21 1474 195
(-56, 72) 21 1474 195
(-56, 73) 21 1474 195
(-56, 74) 21 1474 195
(-56, 75) 21 1474 195
(-56, 76) 21 1475 195
(-56, 77) 21 1475 195
(-56, 78) 21 1475 195
(-56, 79) 21 1475 195
(-56, 80) 21 1475 195
(-56, 81) 22 1540 203
(-56, 82) 22 1540 203
(-56, 83) 22 1540 203
(-56, 84) 22 1540 203
(-56, 85) 22 1540 203
(-56, 86) 22 1541 203
(-56, 87) 22 1541 203
(-56, 88) 22 1541 203
(-56, 89) 22 1541 203
(-56, 90) 22 1541 203
(-56, 91) 22 1542 204
(-56, 92) 22 1542 204
(-56, 93) 22 1542 204
(-56, 94) 22 1542 204
(-56, 95) 22 1542 204
(-56, 96) 22 1543 204
(-56, 97) 22 1543 204
(-56, 98) 22 1543 204
(-56, 99) 22 1543 204
(-56, 100) 22 1543 204
(-56, 101) 23 1608 212
(-56, 102) 23 1608 212
(-56, 103) 23 1608 212
(-56, 104) 23 1608 212
(-56, 105) 23 1608 212
(-56, 106) 23 1609 212
(-56, 107) 23 1609 212
(-56, 108) 23 1609 212
(-56, 109) 23 1609 212
(-56, 110) 23 1609 212
(-56, 111) 23 1610 213
(-56, 112) 23 1610 213
(-56, 113) 23 1610 213
(-56, 114) 23 1610 213
(-56, 115) 23 1610 213
(-56, 116) 23 1611 213
(-56, 117) 23 1611 213
(-56, 118) 23 1611 213
(-56, 119) 23 1611 213
(-56, 120) 23 1611 213
(-56, 121) 24 1676 221
(-56, 122) 24 1676 221
(-56, 123) 24 1676 221
(-56, 124) 24 1676 221
(-56, 125) 24 1676 221
(-56, 126) 24 1677 221
(-56, 127) 24 1677 221
(-56, 128) 24 1677 221
(-56, 129) 24 1677 221
(-56, 130) 24 1677 221
(-56, 131) 24 1678 222
(-56, 132) 24 1678 222
(-56, 133) 24 1678 222
(-56, 134) 24 1678 222
(-56, 135) 24 1678 222
(-56, 136) 24 1679 222
(-56, 137) 24 1679 222
(-56, 138) 24 1679 222
(-56, 139) 24 1679 222
(-56, 140) 24 1679 222
(-56, 141) 25 1744 230
(-56, 142) 25 1744 230
(-56, 143) 25 1744 230
(-56, 144) 25 1744 230
(-56, 145) 25 1744 230
(-56, 146) 25 1745 230
(-56, 147) 25 1745 230
(-56, 148) 25 1745 230
(-56, 149) 25 1745 230
(-56, 150) 25 1745 230
(-56, 151) 25 1746 231
(-56, 152) 25 1746 231
(-56, 153) 25 1746 231
(-56, 154) 25 1746 231
(-56, 155) 25 1746 231
(-56, 156) 25 1747 231
(-56, 157) 25 1747 231
(-56, 158) 25 1747 231
(-56, 159) 25 1747 231
(-56, 160) 25 1747 231
(-56, 161) 26 1812 239
(-56, 162) 26 1812 239
(-56, 163) 26 1812 239
(-56, 164) 26 1812 239
(-56, 165) 26 1812 239
(-56, 166) 26 1813 239
(-56, 167) 26 1813 239
(-56, 168) 26 1813 239
(-56, 169) 26 1813 239
(-56, 170) 26 1813 239
(-56, 171) 26 1814 240
(-56, 172) 26 1814 240
(-56, 173) 26 1814 240
(-56, 174) 26 1814 240
(-56, 175) 26 1814 240
(-56, 176) 26 1815 240
(-56, 177) 26 1815 240
(-56, 178) 26 1815 240
(-56, 179) 26 1815 240
(-56, 180) 26 1815 240
(-56, 181) 27 1880 248
(-56, 182) 27 1880 248
(-56, 183) 27 1880 248
(-56, 184) 27 1880 248
(-56, 185) 27 1880 248
(-56, 186) 27 1881 248
(-56, 187) 27 1881 248
(-56, 188) 27 1881 248
(-56, 189) 27 1881 248
(-56, 190) 27 1881 248
(-56, 191) 27 1882 249
(-56, 192) 27 1882 249
(-56, 193) 27 1882 249
(-56, 194) 27 1882 249
(-56, 195) 27 1882 249
(-56, 196) 27 1883 249
(-56, 197) 27 1883 249
(-56, 198) 27 1883 249
(-56, 199) 27 1883 249
(-56, 200) 27 1883 249
(-56, 201) 28 1948 257
(-56, 202) 28 1948 257
(-56, 203) 28 1948 257
(-56, 204) 28 1948 257
(-56, 205) 28 1948 257
(-56, 206) 28 1949 257
(-56, 207) 28 1949 257
(-56, 208) 28 1949 257
(-56, 209) 28 1949 257
(-56, 210) 28 1949 257
(-56, 211) 28 1950 258
(-56, 212) 28 1950 258
(-56, 213) 28 1950 258
(-56, 214) 28 1950 258
(-56, 215) 28 1950 258
(-56, 216) 28 1951 258
(-56, 217) 28 1951 258
(-56, 218) 28 1951 258
(-56, 219) 28 1951 258
(-56, 220) 28 1951 258
(-56, 221) 29 2016 266
(-56, 222) 29 2016 266
(-56, 223) 29 2016 266
(-56, 224) 29 2016 266
(-56, 225) 29 2016 266
(-56, 226) 29 2017 266
(-56, 227) 29 2017 266
(-56, 228) 29 2017 266
(-56, 229) 29 2017 266
(-56, 230) 29 2017 266
(-56, 231) 29 2018 267
(-56, 232) 29 2018 267
(-56, 233) 29 2018 267
(-56, 234) 29 2018 267
(-56, 235) 29 2018 267
(-56, 236) 29 2019 267
(-56, 237) 29 2019 267
(-56, 238) 29 2019 267
(-56, 239) 29 2019 267
(-56, 240) 29 2019 267
(-56, 241) 30 2084 275
(-56, 242) 30 2084 275
(-56, 243) 30 2084 275
(-56, 244) 30 2084 275
(-56, 245) 30 2084 275
(-56, 246) 30 2085 275
(-56, 247) 30 2085 275
(-56, 248) 30 2085 275
(-56, 249) 30 2085 275
(-56, 250) 30 2085 275
(-56, 251) 30 2086 276
(-56, 252) 30 2086 276
(-56, 253) 30 2086 276
(-56, 254) 30 2086 276
(-56, 255) 30 2086 276
(-56, 256) 30 2087 276
(-56, 257) 30 2087 276
(-56, 258) 30 2087 276
(-56, 259) 30 2087 276
(-56, 260) 30 2087 276
(-56, 261) 31 2152 284
(-56, 262) 31 2152 284
(-56, 263) 31 2152 284
(-56, 264) 31 2152 284
(-56, 265) 31 2152 284
(-56, 266) 31 2153 284
(-56, 267) 31 2153 284
(-56, 268) 31 2153 284
(-56, 269) 31 2153 284
(-56, 270) 31 2153 284
(-56, 271) 31 2154 285
(-56, 272) 31 2154 285
(-56, 273) 31 2154 285
(-56, 274) 31 2154 285
(-56, 275) 31 2154 285
(-56, 276) 31 2155 285
(-56, 277) 31 2155 285
(-56, 278) 31 2155 285
(-56, 279) 31 2155 285
(-56, 280) 31 2155 285
(-56, 281) 32 2220 293
(-56, 282) 32 2220 293
(-56, 283) 32 2220 293
(-56, 284) 32 2220 293
(-56, 285) 32 2220 293
(-56, 286) 32 2221 293
(-56, 287) 32 2221 293
(-56, 288) 32 2221 293
(-56, 289) 32 2221 293
(-56, 290) 32 2221 293
(-56, 291) 32 2222 294
(-56, 292) 32 2222 294
(-56, 293) 32 2222 294
(-56, 294) 32 2222 294
(-56, 295) 32 2222 294
(-56, 296) 32 2223 294
(-56, 297) 32 2223 294
(-56, 298) 32 2223 294
(-56, 299) 32 2223 294
(-56, 300) 32 2223 294
(-56, 301) 33 2288 302
(-56, 302) 33 2288 302
(-56, 303) 33 2288 302
(-56, 304) 33 2288 302
(-56, 305) 33 2288 302
(-56, 306) 33 2289 302
(-56, 307) 33 2289 302
(-56, 308) 33 2289 302
(-56, 309) 33 2289 302
(-56, 310) 33 2289 302
(-56, 311) 33 2290 303
(-56, 312) 33 2290 303
(-56, 313) 33 2290 303
(-56, 314) 33 2290 303
(-56, 315) 33 2290 303
(-56, 316) 33 2291 303
(-56, 317) 33 2291 303
(-56, 318) 33 2291 303
(-56, 319) 33 2291 303
(-56, 320) 33 2291 303
(-56, 321) 34 2356 311
(-56, 322) 34 2356 311
(-56, 323) 34 2356 311
(-56, 324) 34 2356 311
(-56, 325) 34 2356 311
(-56, 326) 34 2357 311
(-56, 327) 34 2357 311
(-56, 328) 34 2357 311
(-56, 329) 34 2357 311
(-56, 330) 34 2357 311
(-56, 331) 34 2358 312
(-56, 332) 34 2358 312
(-56, 333) 34 2358 312
(-56, 334) 34 2358 312
(-56, 335) 34 2358 312
(-56, 336) 34 2359 312
(-56, 337) 34 2359 312
(-56, 338) 34 2359 312
(-56, 339) 34 2359 312
(-56, 340) 34 2359 312
(-56, 341) 35 2424 320
(-56, 342) 35 2424 320
(-56, 343) 35 2424 320
(-56, 344) 35 2424 320
(-56, 345) 35 2424 320
(-56, 346) 35 2425 320
(-56, 347) 35 2425 320
(-56, 348) 35 2425 320
(-56, 349) 35 2425 320
(-56, 350) 35 2425 320
(-56, 351) 35 2426 321
(-56, 352) 35 2426 321
(-56, 353) 35 2426 321
(-56, 354) 35 2426 321
(-56, 355) 35 2426 321
(-56, 356) 35 2427 321
(-56, 357) 35 2427 321
(-56, 358) 35 2427 321
(-56, 359) 35 2427 321
(-56, 360) 35 2427 321
(-55, 1) 18 1264 167
(-55, 2) 18 1264 167
(-55, 3) 18 1264 167
(-55, 4) 18 1264 167
(-55, 5) 18 1264 167
(-55, 6) 18 1265 167
(-55, 7) 18 1265 167
(-55, 8) 18 1265 167
(-55, 9) 18 1265 167
(-55, 10) 18 1265 167
(-55, 11) 18 1266 168
(-55, 12) 18 1266 168
(-55, 13) 18 1266 168
(-55, 14) 18 1266 168
(-55, 15) 18 1266 168
(-55, 16) 18 1267 168
(-55, 17) 18 1267 168
(-55, 18) 18 1267 168
(-55, 19) 18 1267 168
(-55, 20) 18 1267 168
(-55, 21) 19 1332 176
(-55, 22) 19 1332 176
(-55, 23) 19 1332 176
(-55, 24) 19 1332 176
(-55, 25) 19 1332 176
(-55, 26) 19 1333 176
(-55, 27) 19 1333 176
(-55, 28) 19 1333 176
(-55, 29) 19 1333 176
(-55, 30) 19 1333 176
(-55, 31) 19 1334 177
(-55, 32) 19 1334 177
(-55, 33) 19 1334 177
(-55, 34) 19 1334 177
(-55, 35) 19 1334 177
(-55, 36) 19 1335 177
(-55, 37) 19 1335 177
(-55, 38) 19 1335 177
(-55, 39) 19 1335 177
(-55, 40) 19 1335 177
(-55, 41) 20 1400 185
(-55, 42) 20 1400 185
